#	 mag	 abs_mag	 b.c.
-0.692	0.692	1
0.687333	0.687333	1
-0.693333	0.693333	1
0.667333	0.667333	1
0.665333	0.665333	1
-0.639333	0.639333	1
0.666667	0.666667	1
-0.702	0.702	1
0.721333	0.721333	1
0.708667	0.708667	1
0.707333	0.707333	1
0.711333	0.711333	1
-0.708	0.708	1
0.650667	0.650667	1
-0.588667	0.588667	1
0.662667	0.662667	1
-0.674667	0.674667	1
-0.678	0.678	1
0.639333	0.639333	1
0.641333	0.641333	1
0.64	0.64	1
-0.656	0.656	1
-0.656667	0.656667	1
0.692	0.692	1
0.692667	0.692667	1
0.690667	0.690667	1
-0.669333	0.669333	1
0.642	0.642	1
0.643333	0.643333	1
-0.61	0.61	1
0.685333	0.685333	1
-0.674	0.674	1
0.673333	0.673333	1
0.667333	0.667333	1
-0.7	0.7	1
-0.699333	0.699333	1
0.628667	0.628667	1
-0.657333	0.657333	1
-0.656667	0.656667	1
0.637333	0.637333	1
-0.626	0.626	1
-0.622667	0.622667	1
0.696	0.696	1
-0.717333	0.717333	1
0.657333	0.657333	1
0.656667	0.656667	1
-0.692667	0.692667	1
0.673333	0.673333	1
-0.702	0.702	1
0.663333	0.663333	1
0.666667	0.666667	1
0.668	0.668	1
-0.691333	0.691333	1
-0.699333	0.699333	1
0.666	0.666	1
-0.679333	0.679333	1
0.611333	0.611333	1
-0.667333	0.667333	1
0.605333	0.605333	1
-0.715333	0.715333	1
