#	 mag	 abs_mag	 b.c.
0.534336	0.534336	1
0.534336	0.534336	1
-0.565201	0.565201	1
-0.565201	0.565201	1
-0.572917	0.572917	1
-0.572917	0.572917	1
-0.572531	0.572531	1
-0.572531	0.572531	1
0.545525	0.545525	1
0.545525	0.545525	1
-0.516204	0.516204	1
-0.516204	0.516204	1
0.636188	0.636188	1
0.636188	0.636188	1
0.615355	0.615355	1
0.615355	0.615355	1
0.614969	0.614969	1
0.614969	0.614969	1
-0.613426	0.613426	1
-0.613426	0.613426	1
-0.61304	0.61304	1
-0.61304	0.61304	1
0.587191	0.587191	1
0.587191	0.587191	1
0.586806	0.586806	1
0.586806	0.586806	1
0.58642	0.58642	1
0.58642	0.58642	1
0.586806	0.586806	1
0.586806	0.586806	1
-0.544367	0.544367	1
-0.544367	0.544367	1
0.534336	0.534336	1
0.534336	0.534336	1
-0.542052	0.542052	1
-0.542052	0.542052	1
0.548611	0.548611	1
0.548611	0.548611	1
-0.587191	0.587191	1
-0.587191	0.587191	1
-0.586806	0.586806	1
-0.586806	0.586806	1
0.568673	0.568673	1
0.568673	0.568673	1
-0.607639	0.607639	1
-0.607639	0.607639	1
0.563272	0.563272	1
0.563272	0.563272	1
0.563657	0.563657	1
0.563657	0.563657	1
-0.554398	0.554398	1
-0.554398	0.554398	1
0.562886	0.562886	1
0.562886	0.562886	1
-0.602238	0.602238	1
-0.602238	0.602238	1
0.599151	0.599151	1
0.599151	0.599151	1
-0.592207	0.592207	1
-0.592207	0.592207	1
0.658951	0.658951	1
0.658951	0.658951	1
-0.630401	0.630401	1
-0.630401	0.630401	1
-0.62963	0.62963	1
-0.62963	0.62963	1
0.58912	0.58912	1
0.58912	0.58912	1
-0.599537	0.599537	1
-0.599537	0.599537	1
-0.600309	0.600309	1
-0.600309	0.600309	1
-0.599537	0.599537	1
-0.599537	0.599537	1
0.625772	0.625772	1
0.625772	0.625772	1
-0.598765	0.598765	1
-0.598765	0.598765	1
-0.599151	0.599151	1
-0.599151	0.599151	1
-0.607639	0.607639	1
-0.607639	0.607639	1
0.626157	0.626157	1
0.626157	0.626157	1
-0.65625	0.65625	1
-0.65625	0.65625	1
-0.654707	0.654707	1
-0.654707	0.654707	1
0.606096	0.606096	1
0.606096	0.606096	1
-0.593364	0.593364	1
-0.593364	0.593364	1
0.573302	0.573302	1
0.573302	0.573302	1
-0.65162	0.65162	1
-0.65162	0.65162	1
-0.652006	0.652006	1
-0.652006	0.652006	1
0.650849	0.650849	1
0.650849	0.650849	1
0.655478	0.655478	1
0.655478	0.655478	1
-0.537423	0.537423	1
-0.537423	0.537423	1
-0.537809	0.537809	1
-0.537809	0.537809	1
0.505015	0.505015	1
0.505015	0.505015	1
0.50463	0.50463	1
0.0551698	0.0551698	-1
-0.0462963	0.0462963	-1
-0.576775	0.576775	1
0.58642	0.58642	1
0.58642	0.58642	1
0.585648	0.585648	1
0.585648	0.585648	1
-0.595293	0.595293	1
-0.595293	0.595293	1
0.626543	0.626543	1
0.626543	0.626543	1
-0.607253	0.607253	1
-0.607253	0.607253	1
-0.606867	0.606867	1
-0.606867	0.606867	1
-0.607253	0.607253	1
