#	 mag	 abs_mag	 b.c.
-0.639323	0.639323	1
-0.639323	0.639323	1
-0.634115	0.634115	1
0.523438	0.523438	-1
-0.494792	0.494792	-1
0.553385	0.553385	1
-0.606771	0.606771	1
-0.606771	0.606771	1
0.645833	0.645833	1
0.645833	0.645833	1
-0.622396	0.622396	1
-0.622396	0.622396	1
0.692708	0.692708	1
0.27474	0.27474	-1
0.276042	0.276042	-1
0.651042	0.651042	1
0.64974	0.64974	1
0.64974	0.64974	1
-0.727865	0.727865	1
-0.727865	0.727865	1
0.707031	0.707031	1
0.707031	0.707031	1
-0.66276	0.66276	1
0.441406	0.441406	-1
-0.486979	0.486979	-1
0.645833	0.645833	1
0.647135	0.647135	1
0.647135	0.647135	1
0.628906	0.628906	1
0.628906	0.628906	1
0.622396	0.622396	1
0.566406	0.566406	-1
-0.488281	0.488281	-1
-0.0768229	0.0768229	1
-0.0807292	0.0807292	1
-0.549479	0.549479	-1
-0.544271	0.544271	-1
0.690104	0.690104	1
-0.690104	0.690104	1
-0.690104	0.690104	1
0.751302	0.751302	1
0.751302	0.751302	1
-0.69401	0.69401	1
-0.69401	0.69401	1
-0.683594	0.683594	1
-0.683594	0.683594	1
0.740885	0.740885	1
0.740885	0.740885	1
0.742188	0.742188	1
0.742188	0.742188	1
-0.704427	0.704427	1
-0.704427	0.704427	1
0.68099	0.68099	1
0.68099	0.68099	1
-0.677083	0.677083	1
-0.677083	0.677083	1
0.657552	0.657552	1
0.657552	0.657552	1
0.658854	0.658854	1
0.658854	0.658854	1
-0.606771	0.606771	1
-0.606771	0.606771	1
-0.609375	0.609375	1
-0.231771	0.231771	-1
0.200521	0.200521	-1
0.580729	0.580729	1
-0.68099	0.68099	1
-0.68099	0.68099	1
-0.679688	0.679688	1
-0.679688	0.679688	1
0.69401	0.69401	1
0.69401	0.69401	1
0.695312	0.695312	1
0.695312	0.695312	1
-0.63151	0.63151	1
-0.63151	0.63151	1
0.675781	0.675781	1
0.675781	0.675781	1
-0.720052	0.720052	1
-0.720052	0.720052	1
0.738281	0.738281	1
0.738281	0.738281	1
0.734375	0.734375	1
0.734375	0.734375	1
-0.768229	0.768229	1
-0.768229	0.768229	1
0.699219	0.699219	1
0.699219	0.699219	1
-0.68099	0.68099	1
0.0130208	0.0130208	-1
-0.0416667	0.0416667	-1
0.670573	0.670573	1
-0.727865	0.727865	1
-0.727865	0.727865	1
0.714844	0.714844	1
0.714844	0.714844	1
0.716146	0.716146	1
0.716146	0.716146	1
-0.65625	0.65625	1
-0.65625	0.65625	1
0.598958	0.598958	1
0.598958	0.598958	1
0.596354	0.596354	1
0.596354	0.596354	1
-0.529948	0.529948	1
-0.529948	0.529948	1
0.675781	0.675781	1
0.675781	0.675781	1
0.674479	0.674479	1
0.674479	0.674479	1
-0.730469	0.730469	1
-0.730469	0.730469	1
0.71224	0.71224	1
0.71224	0.71224	1
0.720052	0.720052	1
0.720052	0.720052	1
-0.617188	0.617188	1
-0.617188	0.617188	1
0.667969	0.667969	1
0.667969	0.667969	1
-0.660156	0.660156	1
-0.660156	0.660156	1
0.670573	0.670573	1
0.670573	0.670573	1
0.669271	0.669271	1
0.669271	0.669271	1
-0.666667	0.666667	1
-0.666667	0.666667	1
-0.667969	0.667969	1
-0.667969	0.667969	1
-0.671875	0.671875	1
-0.671875	0.671875	1
-0.677083	0.677083	1
-0.677083	0.677083	1
-0.678385	0.678385	1
-0.678385	0.678385	1
0.701823	0.701823	1
0.701823	0.701823	1
-0.611979	0.611979	1
-0.611979	0.611979	1
0.688802	0.688802	1
0.688802	0.688802	1
-0.703125	0.703125	1
-0.703125	0.703125	1
0.751302	0.751302	1
0.751302	0.751302	1
-0.738281	0.738281	1
-0.738281	0.738281	1
-0.739583	0.739583	1
-0.739583	0.739583	1
0.773438	0.773438	1
0.773438	0.773438	1
0.77474	0.77474	1
0.77474	0.77474	1
-0.760417	0.760417	1
-0.760417	0.760417	1
0.722656	0.722656	1
0.722656	0.722656	1
-0.740885	0.740885	1
-0.740885	0.740885	1
0.634115	0.634115	1
0.0572917	0.0572917	-1
-0.126302	0.126302	-1
-0.604167	0.604167	1
-0.601562	0.601562	1
-0.164062	0.164062	-1
0.139323	0.139323	-1
0.660156	0.660156	1
0.657552	0.657552	1
0.0833333	0.0833333	-1
-0.10026	0.10026	-1
-0.596354	0.596354	1
-0.60026	0.60026	1
-0.264323	0.264323	-1
-0.266927	0.266927	-1
-0.699219	0.699219	1
-0.695312	0.695312	1
-0.695312	0.695312	1
0.644531	0.644531	1
0.644531	0.644531	1
-0.582031	0.582031	1
-0.582031	0.582031	1
0.496094	0.496094	1
0.424479	0.424479	-1
0.47526	0.47526	-1
0.542969	0.542969	1
0.458333	0.458333	1
0.50651	0.50651	-1
0.507812	0.507812	-1
-0.619792	0.619792	1
0.619792	0.619792	1
0.619792	0.619792	1
-0.619792	0.619792	1
-0.619792	0.619792	1
0.707031	0.707031	1
0.0078125	0.0078125	-1
-0.122396	0.122396	-1
-0.673177	0.673177	1
0.671875	0.671875	1
0.671875	0.671875	1
0.670573	0.670573	1
-0.415365	0.415365	-1
-0.41276	0.41276	-1
0.648438	0.648438	1
-0.630208	0.630208	1
-0.630208	0.630208	1
-0.627604	0.627604	1
0.222656	0.222656	-1
-0.277344	0.277344	-1
0.601562	0.601562	1
-0.660156	0.660156	1
-0.660156	0.660156	1
0.665365	0.665365	1
-0.371094	0.371094	-1
-0.36849	0.36849	-1
0.66276	0.66276	1
0.661458	0.661458	1
0.661458	0.661458	1
-0.69401	0.69401	1
-0.69401	0.69401	1
-0.692708	0.692708	1
-0.692708	0.692708	1
0.574219	0.574219	1
0.574219	0.574219	1
-0.65625	0.65625	1
-0.65625	0.65625	1
-0.657552	0.657552	1
-0.657552	0.657552	1
-0.658854	0.658854	1
-0.658854	0.658854	1
0.677083	0.677083	1
0.677083	0.677083	1
0.675781	0.675781	1
0.675781	0.675781	1
-0.692708	0.692708	1
-0.692708	0.692708	1
0.682292	0.682292	1
0.682292	0.682292	1
-0.678385	0.678385	1
-0.678385	0.678385	1
0.683594	0.683594	1
0.683594	0.683594	1
0.686198	0.686198	1
0.686198	0.686198	1
0.679688	0.679688	1
0.679688	0.679688	1
-0.710938	0.710938	1
-0.710938	0.710938	1
0.699219	0.699219	1
0.699219	0.699219	1
-0.730469	0.730469	1
-0.730469	0.730469	1
0.695312	0.695312	1
0.695312	0.695312	1
-0.700521	0.700521	1
-0.700521	0.700521	1
0.710938	0.710938	1
0.710938	0.710938	1
-0.6875	0.6875	1
-0.6875	0.6875	1
0.6875	0.6875	1
0.6875	0.6875	1
-0.64974	0.64974	1
-0.64974	0.64974	1
-0.648438	0.648438	1
-0.509115	0.509115	-1
-0.510417	0.510417	-1
-0.571615	0.571615	1
-0.561198	0.561198	1
-0.490885	0.490885	-1
-0.492188	0.492188	-1
-0.644531	0.644531	1
0.727865	0.727865	1
0.727865	0.727865	1
-0.697917	0.697917	1
-0.697917	0.697917	1
0.748698	0.748698	1
0.748698	0.748698	1
-0.669271	0.669271	1
-0.669271	0.669271	1
0.661458	0.661458	1
0.661458	0.661458	1
-0.710938	0.710938	1
-0.710938	0.710938	1
0.686198	0.686198	1
0.686198	0.686198	1
-0.660156	0.660156	1
-0.660156	0.660156	1
0.677083	0.677083	1
0.677083	0.677083	1
-0.721354	0.721354	1
-0.721354	0.721354	1
0.695312	0.695312	1
0.695312	0.695312	1
-0.713542	0.713542	1
-0.713542	0.713542	1
0.802083	0.802083	1
0.802083	0.802083	1
-0.721354	0.721354	1
