mag	abs_mag	b.c.
-0.570988	0.570988	1
-0.570988	0.570988	1
-0.441358	0.441358	1
0.148148	0.148148	-1
-0.197531	0.197531	-1
0.697531	0.697531	1
-0.682099	0.682099	1
0.114198	0.114198	-1
-0.117284	0.117284	-1
0.54321	0.54321	1
0.592593	0.592593	1
0.212963	0.212963	-1
0.20679	0.20679	-1
0.564815	0.564815	1
-0.657407	0.657407	1
-0.657407	0.657407	1
0.475309	0.475309	1
0.475309	0.475309	1
0.472222	0.472222	1
-0.243827	0.243827	-1
-0.231481	0.231481	-1
0.654321	0.654321	1
0.651235	0.651235	1
0.651235	0.651235	1
-0.135802	0.135802	1
0.598765	0.598765	-1
0.592593	0.592593	-1
0.679012	0.679012	1
-0.703704	0.703704	1
0.626543	0.626543	-1
-0.567901	0.567901	-1
-0.638889	0.638889	1
0.734568	0.734568	1
0.734568	0.734568	1
0.737654	0.737654	1
0.737654	0.737654	1
0.725309	0.725309	1
-0.530864	0.530864	-1
-0.533951	0.533951	-1
0.635802	0.635802	1
-0.66358	0.66358	1
-0.66358	0.66358	1
0.703704	0.703704	1
0.703704	0.703704	1
0.694444	0.694444	1
0.694444	0.694444	1
-0.654321	0.654321	1
-0.654321	0.654321	1
0.632716	0.632716	1
0.632716	0.632716	1
-0.549383	0.549383	1
0.219136	0.219136	-1
0.231481	0.231481	-1
-0.567901	0.567901	1
-0.564815	0.564815	1
0.364198	0.364198	-1
0.361111	0.361111	-1
-0.654321	0.654321	1
0.524691	0.524691	1
0.330247	0.330247	-1
0.324074	0.324074	-1
0.506173	0.506173	1
0.503086	0.503086	1
0.503086	0.503086	1
0.496914	0.496914	1
-0.57716	0.57716	-1
0.32716	0.32716	-1
-0.62963	0.62963	1
-0.626543	0.626543	1
0.234568	0.234568	-1
0.231481	0.231481	-1
0.00617284	0.00617284	1
0.00308642	0.00308642	1
0.222222	0.222222	-1
-0.398148	0.398148	-1
0.466049	0.466049	1
-0.601852	0.601852	1
0.148148	0.148148	-1
-0.296296	0.296296	-1
0.472222	0.472222	1
0.490741	0.490741	1
-0.268519	0.268519	-1
0.348765	0.348765	-1
-0.388889	0.388889	1
-0.37963	0.37963	1
0.00617284	0.00617284	-1
-0.432099	0.432099	-1
0.558642	0.558642	1
-0.626543	0.626543	1
-0.395062	0.395062	-1
-0.391975	0.391975	-1
-0.521605	0.521605	1
-0.512346	0.512346	1
-0.225309	0.225309	-1
0.212963	0.212963	-1
0.608025	0.608025	1
-0.444444	0.444444	1
0.632716	0.632716	-1
-0.70679	0.70679	-1
-0.725309	0.725309	1
0.746914	0.746914	1
0.746914	0.746914	1
0.743827	0.743827	1
0.743827	0.743827	1
0.75	0.75	1
0.75	0.75	1
-0.657407	0.657407	1
-0.657407	0.657407	1
-0.648148	0.648148	1
-0.466049	0.466049	-1
0.626543	0.626543	-1
0.753086	0.753086	1
0.756173	0.756173	1
0.756173	0.756173	1
0.777778	0.777778	1
0.777778	0.777778	1
-0.691358	0.691358	1
-0.691358	0.691358	1
0.527778	0.527778	1
-0.564815	0.564815	-1
0.601852	0.601852	-1
0.212963	0.212963	1
0.216049	0.216049	1
0.623457	0.623457	-1
-0.648148	0.648148	-1
-0.712963	0.712963	1
-0.719136	0.719136	1
-0.719136	0.719136	1
0.746914	0.746914	1
0.746914	0.746914	1
0.740741	0.740741	1
0.740741	0.740741	1
-0.595679	0.595679	1
-0.141975	0.141975	-1
0.12963	0.12963	-1
0.688272	0.688272	1
-0.651235	0.651235	1
0	0	-1
-0.0895062	0.0895062	-1
0.660494	0.660494	1
-0.722222	0.722222	1
0.188272	0.188272	-1
-0.212963	0.212963	-1
0.407407	0.407407	1
-0.527778	0.527778	1
-0.527778	0.527778	1
-0.533951	0.533951	1
-0.533951	0.533951	1
0.682099	0.682099	1
0.682099	0.682099	1
0.685185	0.685185	1
0.243827	0.243827	-1
-0.12963	0.12963	-1
-0.632716	0.632716	1
0.614198	0.614198	1
0.614198	0.614198	1
0.617284	0.617284	1
0.617284	0.617284	1
-0.632716	0.632716	1
-0.632716	0.632716	1
-0.623457	0.623457	1
-0.141975	0.141975	-1
0.101852	0.101852	-1
0.57716	0.57716	1
-0.734568	0.734568	1
-0.734568	0.734568	1
0.731481	0.731481	1
0.731481	0.731481	1
-0.756173	0.756173	1
